totalScanTimeInSeconds|grandTotal|lineItemVoids|scansWithoutRegistration|quantityModifications|scannedLineItemsPerSecond|valuePerSecond|lineItemVoidsPerPosition|fraud|trustLevel_1|trustLevel_2|trustLevel_3|trustLevel_4|trustLevel_5|trustLevel_6
0.9970125361690315|0.07683489850047903|0.00739745492623354|0.0008219394362481711|0.0024658183087445133|1.0164131528213122e-05|6.334286768382444e-05|0.0004931636617489027|0|1|0|0|0|0|0
0.9991252822389236|0.04053771431735964|0.007590040127505635|0.005520029183640461|0.0|9.530437126451076e-06|2.7995659058950025e-05|0.00037950200637528174|0|0|0|0|0|0|1
0.9933194814419957|0.11411496006718141|0.015112744530929395|0.006869429332240634|0.0|2.280308492030088e-05|0.0001578353527900152|0.00125939537757745|0|0|0|1|0|0|0
0.9974909577533353|0.06805104978450532|0.015239445187898179|0.005541616431962974|0.006927020539953718|3.271093032755921e-05|9.451534692292402e-05|0.000896437952229305|0|0|0|0|0|0|1
0.999593832105896|0.013182416475807012|0.006547557852222026|0.02182519284074009|0.008730077136296035|0.0001048371708507166|2.878256872446948e-05|0.0002976162660100913|0|0|0|1|0|0|0
0.8706230705410766|0.4673018713508848|0.08098819260847225|0.12148228891270836|0.04049409630423612|0.012242401208257437|0.010867485380253145|0.003114930484941243|0|1|0|0|0|0|0
0.999624107944886|0.026618250200036348|0.005455801680717995|0.0|0.0|5.881869610638632e-06|1.6142055912696404e-05|0.00034098760504487467|0|0|0|0|0|0|1
0.9988451365885858|0.041821286079120716|0.015419564715775767|0.013706279747356238|0.005139854905258589|3.526487070503329e-05|7.173462449248838e-05|0.0012849637263146472|0|0|0|0|0|0|1
0.9862353178137991|0.1646885371743043|0.010937914800153041|0.0054689574000765205|0.007291943200102027|3.032693567510085e-05|0.00030441504098762415|0.0012153238666836718|0|0|1|0|0|0|0
0.9997383175338018|0.014662828657162428|0.009997383175338019|0.013329844233784024|0.004998691587669009|8.053447557911175e-05|2.4438047761937433e-05|0.0003447373508737249|1|1|0|0|0|0|0
0.998918482904685|0.04564825160250479|0.006335635198126966|0.005279695998439139|0.0|3.237022916590592e-05|4.8253965753176364e-05|0.00021847017924575755|0|0|0|1|0|0|0
0.9968510997482255|0.07843047330846818|0.005400060128646942|0.009720108231564495|0.003240036077188165|2.4572321278783472e-05|8.497342720310742e-05|0.0002571457204117591|1|1|0|0|0|0|0
0.9998358598059848|0.017426197079819405|0.003972106139978373|0.0017023312028478742|0.0017023312028478742|3.864543025761349e-06|9.890009693427603e-06|0.0003310088449981976|0|0|0|1|0|0|0
0.9986609081554411|0.05026204103107512|0.009551485837831|0.004245104816813778|0.0|1.9172896356491607e-05|5.3413433614320047e-05|0.0005618521081077055|0|0|0|0|0|0|1
0.9999492943689837|0.007363325721819914|0.006210865182416048|0.0|0.0020702883941386826|1.4287704583427754e-05|5.081660263505809e-06|0.00020702883941386825|0|0|0|1|0|0|0
0.9968357624772058|0.07781676897515682|0.0|0.011353482488350863|0.002270696497670173|0.0001500004520101026|0.00017725915484090388|0.0|0|0|0|0|0|1|0
0.9999414050905652|0.004890017770117343|0.00495370830547343|0.005661380920541062|0.003538363075338164|1.0016597523957975e-06|3.46073444452749e-06|0.002476854152736715|0|0|0|0|0|0|1
0.9999905833525271|0.0008425335025483998|0.0|0.004143607389582295|0.000690601231597049|9.53869104415814e-07|5.81860153693646e-07|0.0|0|1|0|0|0|0|0
0.9986042517975494|0.050179344627747965|0.0020761003155874208|0.010380501577937105|0.0020761003155874208|5.611081934020051e-05|0.00010432296180404992|0.0001597000242759554|0|0|0|0|0|0|1
0.9991782014575751|0.040215979987722625|0.0022622902674511135|0.003016387023268151|0.0015081935116340755|1.7073888810951827e-05|3.0351683009601992e-05|7.540967558170378e-05|0|0|0|0|1|0|0
0.9995949228023088|0.025004792397263727|0.0|0.010443529044203226|0.007459663603002304|5.121560085643369e-05|3.7320585667557754e-05|0.0|0|0|0|1|0|0|0
0.9915173808377489|0.12734193812720107|0.008640674342812626|0.021601685857031566|0.010800842928515783|5.1768746062602806e-05|0.0002774334163991317|0.0007855158493466032|0|0|1|0|0|0|0
0.954804123102601|0.29455431242766367|0.022076395909886727|0.011038197954943364|0.0|3.190230622816002e-05|0.001702626083396902|0.022076395909886727|0|0|0|0|1|0|0
0.9955251694479642|0.09192612875725162|0.015355144001768087|0.015355144001768087|0.0|9.86834447414402e-05|0.00023631395567416872|0.0010236762667845392|0|1|0|0|0|0|0
0.9807392706088964|0.17581980378552214|0.008915811550989968|0.06241068085692977|0.03566324620395987|0.0010536868196624493|0.0015983618525956535|0.0006858316577684589|0|0|0|0|0|1|0
0.9991063038144328|0.04089984725594421|0.007512077472288968|0.006146245204600065|0.0034145806692222583|5.134707773266552e-06|2.7956149867357647e-05|0.0006829161338444517|0|0|0|0|1|0|0
0.9990334079135103|0.04372802686886503|0.0|0.0019120256610784885|0.003824051322156977|2.5615654789568227e-05|4.1845001788387624e-05|0.0|1|1|0|0|0|0|0
0.9982291579801816|0.05729835366806243|0.004991145789900908|0.014973437369702724|0.0|0.00011853971251014657|0.00014324588417015608|0.00026269188367899555|0|1|0|0|0|0|0
0.9974724528886006|0.07051256878945222|0.006894970872501848|0.0022983236241672826|0.003447485436250924|3.1774059320285064e-05|8.123567832886197e-05|0.00028729045302091033|0|0|0|1|0|0|0
0.9986901614388295|0.05016072144743517|0.006702618533146507|0.00502696389985988|0.00251348194992994|1.6869006375368756e-05|4.2081142153888574e-05|0.0002792757722144375|0|0|0|0|0|0|1
0.9998396318556027|0.013984623743871516|0.006565551053460805|0.00750348691824092|0.000937935864780115|1.7597295774486165e-06|1.3118783999879433e-05|0.0032827755267304027|0|0|0|0|1|0|0
0.99829693379432|0.05832779414365034|0.000740576360381543|0.0|0.0|1.0438390836238333e-05|4.3269876961164936e-05|3.897770317797593e-05|0|1|0|0|0|0|0
0.9968553680014689|0.07840097402142786|0.006541045721794416|0.0|0.005232836577435532|1.2017669305134102e-05|0.0001028884173509552|0.0009344351031134878|0|0|0|0|0|0|1
0.9999813579811851|0.004331006843999358|0.0|0.0|0.0019248919306663814|2.77895851395531e-06|4.1684377709329706e-06|0.0|0|0|0|0|1|0|0
0.9958802545570756|0.09010237868718882|0.0045062454957333735|0.00675936824360006|0.005632806869666717|5.097562777978925e-06|0.00010192576774568864|0.0011265613739333434|0|0|1|0|0|0|0
0.9998292346578328|0.017777337560154455|0.000778683204562175|0.002336049613686525|0.0031147328182487|1.819353281687324e-05|1.384527847364054e-05|2.595610681873914e-05|0|0|0|0|1|0|0
0.9997774084990011|0.019748078514410964|0.0|0.002474696555690597|0.004949393111381194|0.0001653881361476388|4.88813824614134e-05|0.0|0|0|1|0|0|0|0
0.9947279026630496|0.10207213580380681|0.004501031233769455|0.0|0.005626289042211819|1.4002076801884562e-05|0.00011546621697263248|0.0004091846576154054|0|0|0|0|0|0|1
0.9987723345186986|0.04923235789250579|0.0|0.005004983858946708|0.0|6.192754094217655e-07|2.7412225998054422e-05|0.0|0|0|0|0|1|0|0
0.9984972789467123|0.05370678284458511|0.003534503642289247|0.00530175546343387|0.007069007284578494|4.066243128297359e-05|9.505625282227449e-05|0.00027188489556071154|0|0|0|1|0|0|0
0.972576590287499|0.23182689270307474|0.0035366421464999966|0.017683210732499982|0.0035366421464999966|0.0003472339562018179|0.0008430068825566343|0.00013098674616666641|0|1|0|0|0|0|0
0.9984495660618613|0.05532133455397055|0.0037648927830386926|0.0007529785566077386|0.0030119142264309544|1.3628571160321047e-05|4.1720463464532825e-05|0.00015687053262661196|0|0|0|0|0|1|0
0.9986204998974381|0.05108422311514659|0.007360839065583082|0.003680419532791541|0.004907226043722054|9.04279983486865e-06|6.27570308539885e-05|0.0012268065109305136|0|0|0|0|0|0|1
0.9952648777651204|0.09582423955153042|0.010284022847171163|0.010284022847171163|0.004570676820964962|1.9678574143075334e-05|0.0001100163485092198|0.0006856015231447443|0|0|0|0|0|1|0
0.9998847235524366|0.013726953809031406|0.0008175672310322458|0.003270268924128983|0.0024527016930967374|6.684932387835204e-07|1.1224001479175294e-05|0.0008175672310322458|0|0|0|0|0|0|1
0.8032526080839019|0.5856604015829516|0.07140023182968017|0.07140023182968017|0.0|0.0023800077276559996|0.013014675590732253|0.011900038638280033|0|0|1|0|0|0|0
0.9811729148115713|0.19263027429565951|0.0022248818929967605|0.004449763785993521|0.0066746456789902806|5.5495920233479346e-05|0.000436803343074058|0.00020226199027243273|0|0|0|0|0|1|0
0.9991975808216678|0.03943111747747384|0.002586919303098169|0.006467298257745423|0.0006467298257745422|6.697525703814042e-06|2.5521758885096316e-05|0.00016168245644363556|0|1|0|0|0|0|0
0.9996070334760148|0.021595725723223033|0.011705000391990805|0.010534500352791725|0.004682000156796322|3.837705046554358e-05|2.5287735038902882e-05|0.00041803572828538586|0|0|0|0|0|0|1
0.9994500083036523|0.03268513855280538|0.00468492191392337|0.002342460956961685|0.0007808203189872283|3.0500793710438607e-06|2.5535264494379203e-05|0.0009369843827846739|0|0|1|0|0|0|0
0.9993759664254716|0.03356261213023786|0.007077733473268212|0.0007077733473268211|0.003538866736634106|5.012559117045476e-07|2.376955533302961e-05|0.007077733473268212|0|0|0|0|1|0|0
0.9986718989290868|0.05105710083274956|0.0045991469029629|0.0039421259168253425|0.0026280839445502286|5.619258434071214e-06|3.359019791628261e-05|0.0003537805309971458|0|0|0|1|0|0|0
0.9963148024722855|0.08564886477905528|0.0021380145975800117|0.0010690072987900058|0.0032070218963700177|3.4410106184227617e-06|9.189792358267733e-05|0.0007126715325266709|0|0|1|0|0|0|0
0.9991026854328106|0.0418057713535941|0.005371519814154895|0.0015347199469013988|0.002302079920352098|7.661812330920959e-06|3.210888736835182e-05|0.00041319383185806855|0|0|0|0|1|0|0
0.9971585396388427|0.05648951532808395|0.029043452610840077|0.019362301740560053|0.014521726305420039|4.699587801106809e-05|0.0002742209481945823|0.014521726305420039|0|0|0|0|0|0|1
0.9998964752450883|0.012290248196074875|0.0035034915040122222|0.005605586406419556|0.002802793203209778|1.325778144475543e-05|8.612647649667038e-06|0.00012975894459304514|0|0|0|1|0|0|0
0.9944759449524624|0.10401367081837427|0.011608668618122129|0.001934778103020355|0.0|7.90473544035554e-05|0.0002023612272731018|0.000552793743720102|0|0|0|0|1|0|0
0.9983461771403807|0.05352068147090151|0.008478523797370536|0.016957047594741072|0.006358892848027903|0.00010800667257796871|0.00011363202010807108|0.0003532718248904397|0|0|0|1|0|0|0
0.998627214813728|0.05220856505898548|0.0020891782736688867|0.0034819637894481447|0.000696392757889629|1.2626367995209465e-05|3.6407646484648196e-05|8.035301052572615e-05|1|1|0|0|0|0|0
0.9987309387019154|0.048969189743159364|0.005228957794250866|0.010457915588501732|0.0|2.737674237827685e-05|6.409579809314046e-05|0.0003268098621406791|0|1|0|0|0|0|0
0.9035331698659659|0.422853523497272|0.046849868067124156|0.0401570297718207|0.026771353181213802|0.00014872973989563207|0.003132248322202015|0.015616622689041366|0|1|0|0|0|0|0
0.9999348496595035|0.007684910865761302|0.007334485449825209|0.0032597713110334263|0.0|5.313400669981135e-06|6.263171039740267e-06|0.0009168106812281511|0|0|0|1|0|0|0
0.9983412805723986|0.05699621129086058|0.0020168510718634315|0.003025276607795147|0.004033702143726863|1.6297786439300496e-05|5.757193059682887e-05|0.00012605319199146447|0|0|0|0|0|0|1
0.9999099221783344|0.009869594869217643|0.004771212989262672|0.006816018556089532|0.003408009278044766|1.0686327661217383e-05|6.727740197149041e-06|0.00020744404301142086|0|0|1|0|0|0|0
0.9993775753952169|0.033443854772147744|0.008173348200258279|0.006687284891120411|0.0007430316545689345|1.4915877080565985e-05|2.4865319533195354e-05|0.0003027166000095656|0|0|0|0|0|1|0
0.9999461062995284|0.00886648584389079|0.0|0.0038190175924870595|0.0|1.0128945450050526e-05|5.643848404768169e-06|0.0|0|0|0|0|0|0|1
0.9997890594759788|0.01743992945852835|0.005369436409645429|0.005369436409645429|0.004295549127716343|2.652997581564874e-05|1.873246988026677e-05|0.00023345375694110553|0|0|0|0|0|0|1
0.9411297336640237|0.3374523107753992|0.017364017226273502|0.006945606890509401|0.0|0.00020503636577149536|0.0012452114788760117|0.001085251076642094|0|0|1|0|0|0|0
0.2867540335051105|0.9541363156943727|0.0|0.030184635105801102|0.060369270211602204|0.009531990033410874|0.0502177008260196|0.0|0|1|0|0|0|0|0
0.9685647836474074|0.24338404452803658|0.008571369766791216|0.04285684883395608|0.008571369766791216|0.000265484904281144|0.0010769205510090117|0.0006122406976279447|0|0|0|0|0|0|1
0.9998510898418664|0.012843504423550105|0.0027355706972417688|0.00957449744034619|0.004103356045862653|5.05201154757372e-05|1.7569773493228585e-05|0.00010131743323117665|0|0|0|1|0|0|0
0.9967185949426797|0.08012269284949851|0.008426364933090288|0.004815065676051593|0.0036112992570386943|8.722945065310854e-06|9.676653725784844e-05|0.001404394155515052|0|0|0|0|1|0|0
0.9991417301331215|0.0023156074432269767|0.008576323863803617|0.03430529545521447|0.0|0.00034967844079885995|9.938229370072883e-06|0.0004513854665159805|0|0|0|0|0|1|0
0.9998749494652793|0.012596022261281823|0.007506568689679274|0.0015013137379358548|0.0030026274758717096|2.2542248317355155e-06|9.456473169130499e-06|0.0018766421724198184|0|0|0|0|0|0|1
0.9998503943955062|0.017214325663507984|0.0|0.0011265919936850775|0.0011265919936850775|1.9040991442564716e-06|9.698211641412946e-06|0.0|0|1|0|0|0|0|0
0.9960339100059814|0.04458685827513687|0.04693353502645986|0.020859348900648826|0.010429674450324413|2.7302812697184337e-05|0.0002334390485609262|0.04693353502645986|0|0|0|0|0|0|1
0.9969647759304402|0.07779242360896128|0.0|0.001715946258055835|0.0|1.9197333351743435e-05|6.694700826932988e-05|0.0|0|0|0|1|0|0|0
0.9345265773774879|0.343622590602983|0.062301771825165865|0.05097417694786298|0.02265518975460577|0.00010297813524820813|0.0020825611551695956|0.020767257275055306|0|0|0|0|0|0|1
0.7414708628543244|0.6648522070260442|0.05343934146697834|0.06679917683372293|0.020039753050116876|0.0005416149473004562|0.0059896595227571575|0.005937704607442039|0|0|0|1|0|0|0
0.9993789943704734|0.032685291544130864|0.011911549396549146|0.0023823098793098294|0.0035734648189647443|3.833275729521184e-05|3.89574392659486e-05|0.0004411684961684865|0|0|0|1|0|0|0
0.9998880214900225|0.014755073379515045|0.0017170372435432557|0.0017170372435432557|0.0|6.224710480313276e-06|8.445949272761886e-06|9.037038123911858e-05|0|1|0|0|0|0|0
0.9992414388685645|0.03816472946552069|0.005937263451387787|0.0035623580708326725|0.0029686317256938937|7.761128694624558e-06|2.2676606931384854e-05|0.0002698756114267179|0|0|0|1|0|0|0
0.9811148036310969|0.1913552188984353|0.022699314222827435|0.005044292049517208|0.002522146024758604|3.2418329367077185e-05|0.0004919157298160289|0.004539862844565487|0|0|0|0|0|0|1
0.9998144179137884|0.019057584210391998|0.0018900083514438346|0.0006300027838146116|0.0|1.1909315384019145e-06|1.2008559678885953e-05|0.0006300027838146116|0|0|0|1|0|0|0
0.9749400032138646|0.22199338101348562|0.0|0.0|0.013731549341040346|0.0005802063101848048|0.0010422224460727026|0.0|0|1|0|0|0|0|0
0.9960138541573738|0.08810086508770403|0.0029910325950671885|0.013459646677802348|0.0014955162975335942|3.368279949399984e-05|0.00013228358121276888|0.00019940217300447872|0|1|0|0|0|0|0
0.9991476696448682|0.03924125023418417|0.0021959289442744358|0.0021959289442744358|0.008783715777097743|3.3783522219606735e-05|8.624450600919602e-05|0.0003137041348963483|0|0|0|0|1|0|0
0.9951824988018345|0.09749081172779323|0.008109752609560933|0.004634144348320533|0.0023170721741602664|6.743516222818007e-06|0.00011349337803002702|0.0016219505219121865|0|0|0|1|0|0|0
0.9962701637027237|0.08610042146471507|0.0023142164081364084|0.0|0.004628432816272817|5.375647870235562e-06|0.00010000048950605703|0.0005785541020341021|0|0|1|0|0|0|0
0.9980042814508527|0.061496821752393384|0.008980915918567854|0.007858301428746873|0.005613072449104909|2.7781235968573207e-05|6.91752775617473e-05|0.0004082234508439938|0|0|0|0|0|1|0
0.9999499279331047|0.008685048970838336|0.0|0.004032056161020583|0.00241923369661235|1.1705969499737207e-05|7.004071750676078e-06|0.0|0|0|1|0|0|0|0
0.9981376448074932|0.014784913863710995|0.0|0.056145242520421496|0.0|0.00031191801400234166|9.240571164819371e-05|0.0|0|0|0|1|0|0|0
0.9999339414447583|0.004083440643230292|0.009049175940676547|0.0|0.005655734962922841|2.175282678047243e-05|4.619276745735625e-06|0.0005323044670986208|0|1|0|0|0|0|0
0.9992975462043376|0.032883288712536825|0.0|0.016408826702862686|0.006563530681145075|3.233266345391655e-05|5.399554796804077e-05|0.0|0|0|1|0|0|0|0
0.9987811800071855|0.04667610853180991|0.01193762366542453|0.005968811832712265|0.007958415776949685|0.00011493727964718163|9.298029588009948e-05|0.00041164219535946665|0|0|1|0|0|0|0
0.9888589919824529|0.14826616359977793|0.009402779638501928|0.007835649698751607|0.004701389819250964|2.9802788077660615e-05|0.00023497014833562317|0.0007835649698751608|0|1|0|0|0|0|0
0.9999795272053733|0.0016304014030522392|0.0|0.006038523715008293|0.0006038523715008293|1.8232257593624047e-06|9.845419100557024e-07|0.0|0|0|1|0|0|0|0
0.9870804163846217|0.15946335716262366|0.013757218346823996|0.0|0.005158956880058999|3.894682894353486e-05|0.00027781072676415333|0.0010582475651403067|0|0|0|1|0|0|0
0.9979300288687893|0.06256167196748368|0.012361745853104372|0.005618975387774715|0.005618975387774715|1.898302495869837e-05|7.04523332967158e-05|0.0008241163902069577|0|0|1|0|0|0|0
0.9980400306350081|0.06225027301559855|0.0007068272171636034|0.0056546177373088275|0.0007068272171636034|2.0023433913983103e-06|4.408659562011228e-05|0.00017670680429090086|0|0|0|0|1|0|0
0.9441619534275346|0.3265347802007843|0.033892993199962786|0.019367424685693017|0.019367424685693017|0.00029796037977989243|0.001674537334362997|0.002824416099996897|0|1|0|0|0|0|0
0.9982502893505423|0.0009450890313377915|0.05316125801275077|0.005906806445861197|0.01772041933758359|0.0007689333834848871|5.592242788981017e-06|0.002416420818761398|0|0|0|1|0|0|0
0.998076460001539|0.061022537008170105|0.007902426444984473|0.005531698511489132|0.0031609705779937895|5.005495768794596e-06|4.831554790828985e-05|0.0009878033056230592|0|0|0|0|0|1|0
0.9537444158569826|0.2996050678558189|0.02263122342711484|0.003233031918159263|0.006466063836318526|0.00024110746508306373|0.0010156103995112506|0.0010286919739597648|0|0|1|0|0|0|0
0.9980943648374218|0.06058068193881931|0.0011393771288098421|0.009115017030478737|0.00569688564404921|1.690856469694968e-05|6.915602961052436e-05|8.764439452383399e-05|0|0|0|0|1|0|0
0.9999389441425031|0.008473490437786666|0.00167681209191029|0.0055893736397009675|0.002235749455880387|5.311310892952288e-06|4.736439596303333e-06|9.863600540648758e-05|0|0|0|0|0|0|1
0.9992737164513406|0.037208250736099915|0.003918720456671924|0.005878080685007885|0.0013062401522239745|2.1343793336993046e-06|2.4319118128169907e-05|0.0007837440913343847|0|0|0|0|0|0|1
0.9949043306062227|0.10063301008168683|0.002155805700121826|0.002155805700121826|0.003233708550182739|1.9853031907947514e-05|0.00010902817993682217|0.00012681210000716582|0|0|0|0|1|0|0
0.9970044421136353|0.0765055298707817|0.009421863284579028|0.003426132103483283|0.0008565330258708207|5.886824920074372e-06|6.57264002326303e-05|0.0011777329105723785|0|0|0|0|0|0|1
0.9998703026532757|0.010894604514529609|0.011060512197491988|0.002212102439498398|0.0033181536592475965|1.2235079864482324e-05|1.2051553666515005e-05|0.001106051219749199|0|1|0|0|0|0|0
0.9990018576914306|0.043151008315596595|0.006953609218269818|0.007726232464744243|0.0038631162323721213|4.780344912448097e-06|3.337278292002832e-05|0.0008692011522837273|0|0|0|0|1|0|0
0.9969607186912864|0.07751166953532335|0.004052685848338563|0.005673760187673988|0.0024316115090031376|1.317946617345873e-06|6.301761750839297e-05|0.0020263429241692815|0|0|1|0|0|0|0
0.9982395481458399|0.054002802222242595|0.015658659578758272|0.009786662236723922|0.007829329789379136|7.675813518999153e-06|0.00010588784749459338|0.007829329789379136|0|0|0|0|0|0|1
0.9983689298797028|0.056729513216115274|0.005035908851852221|0.0012589772129630553|0.0|1.1510195200481931e-05|3.576892384370447e-05|0.00017365202937421435|0|0|0|0|0|0|1
0.9996360788854863|0.02532155820149046|0.007667390825583788|0.001916847706395947|0.004792119265989867|1.654039248088541e-05|2.4277620519166318e-05|0.00042596615697687665|0|1|0|0|0|0|0
0.9996505392274987|0.025109170980186092|0.006151695626015376|0.002050565208671792|0.0|2.1031438037659393e-06|2.5752995877113925e-05|0.003075847813007688|0|0|0|0|1|0|0
0.9999435291549333|0.008501544175001458|0.0032386834952386504|0.002429012621428988|0.0008096708738096626|1.639009866011464e-05|6.883841437248146e-06|0.00012954733980954602|0|0|0|0|0|0|1
0.9995428683013851|0.02938694699841596|0.0019333517762115766|0.002900027664317365|0.0019333517762115766|1.8697792806688378e-06|2.842064506616635e-05|0.0009666758881057883|0|0|0|0|0|0|1
0.9997847916353481|0.019940520071579183|0.005517576112777859|0.0005517576112777859|0.0011035152225555719|2.436015943831282e-06|1.1004702026257823e-05|0.0006896970140972324|0|1|0|0|0|0|0
0.9946673491022052|0.10124884724402865|0.011051859434468948|0.013814824293086184|0.004144447287925855|7.674902385047887e-06|0.00014062339895004025|0.002762964858617237|0|0|0|0|0|1|0
0.9952654351845174|0.09347425370989725|0.017292256595869995|0.01921361843985555|0.005764085531956665|9.643901147417844e-05|0.00018045222723918385|0.0006650867921488457|1|1|0|0|0|0|0
0.9998324989859035|0.014542164703560232|0.006571669007419085|0.008449288723824538|0.0009388098582027264|1.7630232078924443e-05|1.3654614745126943e-05|0.0003285834503709542|0|0|0|1|0|0|0
0.9799858793966002|0.19630429396118224|0.016751895374300857|0.02233586049906781|0.005583965124766953|0.0001670416917665327|0.0005592714927669001|0.000797709303538137|0|0|0|0|0|0|1
0.9982961526264233|0.058080994171749736|0.002480238888512853|0.0037203583327692796|0.0012401194442564266|1.9256513109571835e-06|3.6075151659471896e-05|0.0004960477777025706|0|0|0|0|0|1|0
0.9995733138725835|0.02808718402617177|0.0066087491826286515|0.0016521872956571629|0.0008260936478285814|1.1606274390980066e-05|2.3212548781960132e-05|0.0003887499519193328|0|0|0|0|0|1|0
0.999049146851085|0.03473652448383151|0.013811739357388273|0.01150978279782356|0.01150978279782356|1.0608094744537852e-05|8.003807484753798e-05|0.006905869678694137|0|0|0|0|0|0|1
0.9998523000460464|0.016314606294457634|0.0029133225525817203|0.0034959870630980644|0.0|8.149153993235589e-06|9.5073463254415e-06|0.00012138843969090482|0|0|0|0|0|1|0
0.9917437506550923|0.12764583772269233|0.007319142071255295|0.0036595710356276475|0.0|6.414377276469117e-05|0.00023550892568762453|0.0003852180037502792|0|0|0|0|0|1|0
0.9993348957319939|0.03613923800342035|0.0018403957564125117|0.0012269305042750078|0.0030673262606875197|6.4020314833256755e-06|2.2184922040159833e-05|0.00010825857390661824|0|0|0|0|0|1|0
0.9963207423628915|0.08470268602255417|0.010281947805602595|0.006169168683361557|0.0030845843416807783|2.3343947546259717e-05|8.741247267549451e-05|0.00046736126389102753|0|0|0|0|1|0|0
0.9975215379448893|0.0699451593259063|0.006780095415088457|0.0|0.0033900477075442287|9.360794434595345e-06|5.9426643437473526e-05|0.0005215458011606502|0|1|0|0|0|0|0
0.9611966389022991|0.2744717641577148|0.026536103527977584|0.0|0.0029484559475530647|3.6177373589608016e-05|0.0008419379268641563|0.006634025881994396|0|1|0|0|0|0|0
0.9876889075758756|0.1553963881252711|0.006423992894802443|0.012847985789604886|0.004817994671101832|4.9616205285059473e-05|0.0002526770538622289|0.00033810488920012904|0|0|0|0|0|0|1
0.9451110157837468|0.3251181894296089|0.007875925131531222|0.0|0.0|0.0004594289660059877|0.0027093182452467405|0.0011251321616473188|0|0|0|0|1|0|0
0.9988123579544446|0.048054653186383564|0.004765975804826934|0.006127683177634629|0.0|5.10524236567302e-06|3.2757091469927476e-05|0.0004332705277115391|0|0|0|1|0|0|0
0.9986583164312902|0.05158501723393233|0.00246582300353405|0.0018493672526505374|0.001232911501767025|5.327395378005661e-06|3.184260323082241e-05|0.00017613021453814662|0|0|0|0|0|1|0
0.9999522986711696|0.00821546712344375|0.0033038071541998996|0.002202538102799933|0.0011012690513999665|9.096385336453493e-06|4.5239356406628555e-06|0.00011012690513999665|0|0|0|0|0|0|1
0.9872471749634063|0.15864425168000673|0.0|0.01114633907216749|0.0031846683063335686|5.136561784408977e-06|0.0002558778252903338|0.0|0|0|0|0|1|0|0
0.9992727162966819|0.037825454129978474|0.0021818181578530174|0.0029090908771373567|0.0007272727192843392|5.293105671647301e-07|2.752944259823764e-05|0.0021818181578530174|0|0|0|1|0|0|0
0.9871308242798197|0.15975480864118477|0.0|0.001909343954119574|0.0057280318623587215|5.539682652184446e-05|0.0003090034983388492|0.0|0|0|1|0|0|0|0
0.9969158122305131|0.07780185530343663|0.002121097472830879|0.009544938627738954|0.002121097472830879|2.256486673224344e-06|8.27679311738688e-05|0.0010605487364154394|0|0|1|0|0|0|0
0.7217164658048365|0.6887765860834875|0.0|0.018505550405252216|0.04626387601313054|0.003321509047096552|0.0088304690523524|0.0|0|0|0|0|0|1|0
0.9998275382848026|0.016647415113292412|0.004913157436288957|0.005732017009003783|0.0|1.810745983890278e-05|1.363424661203314e-05|0.00018196879393662783|0|0|0|0|1|0|0
0.9936395941506594|0.0758110208870503|0.024534310966682946|0.04906862193336589|0.061335777416707364|0.0028774809158455318|0.000935938529469757|0.0012912795245622621|0|1|0|0|0|0|0
0.9889722154952931|0.14696127122260055|0.0|0.01798131300900533|0.0|9.807988914002899e-05|0.0002672023113138192|0.0|0|0|1|0|0|0|0
0.9799922712799414|0.19673652374900247|0.02460231643380606|0.00410038607230101|0.00410038607230101|0.0003945978228574196|0.000823165371334739|0.0010696659319046101|0|0|0|0|1|0|0
0.9988434479904632|0.04762321300394675|0.0012077913518627125|0.002415582703725425|0.00483116540745085|1.0223143244303487e-05|5.7585505446126676e-05|0.0001725416216946734|0|0|0|1|0|0|0
0.9978173869329476|0.0516275768239041|0.02841884962783712|0.02526119966918855|0.0|2.997768948084084e-05|0.0001633784076705825|0.009472949875945706|0|0|0|0|1|0|0
0.9978044497012182|0.06415696685283857|0.013634594964861366|0.00495803453267686|0.0037185258995076453|7.69881138614419e-06|7.969809546936465e-05|0.0027269189929722735|0|0|0|0|0|1|0
0.7234135822748332|0.6856172546615975|0.008128242497470036|0.07315418247723032|0.008128242497470036|0.0010959428086476427|0.007703564659119073|0.000677353541455836|0|0|0|0|1|0|0
0.9984833317271611|0.05047196292795401|0.004979966741781352|0.014939900225344057|0.007469950112672028|6.2094348401263675e-06|0.00012586524420936165|0.004979966741781352|0|0|0|0|0|1|0
0.9959964401969973|0.08838000566335413|0.0064051218019099505|0.009607682702864925|0.0042700812012733|2.2883607723865515e-06|9.47266941729412e-05|0.0032025609009549753|0|0|0|0|1|0|0
0.9998521332174621|0.01583525405357835|0.0|0.005753624807517365|0.0031964582263985363|2.8612797423004773e-06|1.0124842745254705e-05|0.0|0|0|1|0|0|0|0
0.9947807982497808|0.09751008529185522|0.026958829220861267|0.010783531688344507|0.0053917658441722536|0.00015342423133823499|0.0002642549736906646|0.0012837537724219648|0|0|1|0|0|0|0
0.9979005553828136|0.06338180497219326|0.009503814813169654|0.008639831648336049|0.0|1.2716635326555208e-05|5.487602162094652e-05|0.0005590479301864505|0|0|0|0|1|0|0
0.9999650485178352|0.007485709173528575|0.002805738071037697|0.0005611476142075393|0.0022445904568301573|8.50223657890214e-06|4.200734665279783e-06|0.00010391622485324793|1|1|0|0|0|0|0
